"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"TASK-011","Research and POC for EF Core with pgcrypto","Investigate the best approach for integrating `pgcrypto` with EF Core 8 for transparent column encryption. Create a proof-of-concept demonstrating encryption and decryption.","Task","Sprint Backlog","High","backend.dev1@company.com","product.owner@company.com","2024-01-19","12","3","security,database,poc,research,hipaa","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","Core Architecture & Technology Foundation","EPIC-001","DICOM Management & Printing System","STORY-ARCH-01","","PostgreSQL,pgcrypto,Entity Framework Core","High","Medium","A proof-of-concept project successfully writes and reads an encrypted PHI field; A document is produced outlining the chosen implementation pattern and performance considerations.","POC solution successfully demonstrates transparent encryption/decryption; Technical design document is peer-reviewed and approved.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","PostgreSQL instance with `pgcrypto` extension enabled.","POC execution.","Informs the implementation of encryption at rest.","De-risks and defines the technical approach for encrypting all PHI at rest in the database, a critical HIPAA control."
"TASK-012","Implement EF Core pgcrypto Integration","Based on the POC, implement the chosen pattern for `pgcrypto` integration across all entities and properties containing PHI (e.g., Patient, Study tables).","Task","Sprint Backlog","High","backend.dev1@company.com","product.owner@company.com","2024-02-02","10.7","3","security,database,hipaa,backend","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","Core Architecture & Technology Foundation","EPIC-001","DICOM Management & Printing System","STORY-ARCH-01","TASK-011","PostgreSQL,Entity Framework Core,C#","Medium","High","The main application's DbContext is configured for encryption on all required PHI columns; Integration tests confirm that data written is stored as ciphertext; Integration tests confirm read data is correctly decrypted.","Code reviewed; Integration test suite for encryption is passing; Manual database inspection confirms data is encrypted.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","None","PostgreSQL instance with `pgcrypto` extension enabled.","Integration testing.","Requires secure management of the encryption key.","Implements encryption at rest for all PHI, a non-negotiable HIPAA security requirement."
"TASK-013","Implement Secure Credential Storage Service","Create a service that uses the Windows Credential Manager to store and retrieve sensitive configuration values like the database connection string and pgcrypto encryption key.","Task","Sprint Backlog","High","backend.dev2@company.com","product.owner@company.com","2024-01-19","6.3","2","security,backend,windows-api","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","Core Architecture & Technology Foundation","EPIC-001","DICOM Management & Printing System","STORY-ARCH-01","","C#,Windows API,Security","Medium","Medium","A service can write a secret to the Windows Credential Manager; The same service can read the secret back; The application fails gracefully if a required secret is not found.","Code reviewed; Integration test that writes and reads a temporary credential is passing.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","None","Integration test.","A critical security measure to avoid storing secrets in config files.","Prevents sensitive credentials from being stored in plaintext configuration files, significantly improving the security posture of the application."
"TASK-014","Integrate Credential Manager into Configuration Provider","Extend the .NET `IConfigurationBuilder` in both client and service to use the `CredentialManagerService` as a configuration source, allowing transparent loading of secrets at startup.","Task","Sprint Backlog","High","backend.dev2@company.com","product.owner@company.com","2024-01-19","6","2","security,backend,architecture","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","Core Architecture & Technology Foundation","EPIC-001","DICOM Management & Printing System","STORY-ARCH-01","TASK-013","C#,.NET Configuration","Medium","Low","The application's `IConfiguration` object contains secrets loaded from the Credential Manager; The `appsettings.json` file no longer contains sensitive values.","Code reviewed; The application successfully starts and connects to the database using the securely loaded connection string.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","None","Manual end-to-end test of application startup.","Requires a setup step to store secrets in Credential Manager on deployment.","Operationalizes the secure storage of secrets, making the application secure by default."
"TASK-015","Create User Management Backend Service","Implement a `UserManagementService` that handles the business logic for creating a user. This includes checking for duplicate usernames, hashing the temporary password, and saving the new `User` entity to the database.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-01-19","8.3","2","backend,user-management,security","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-006","TASK-009,TASK-010","C#,Entity Framework Core","Medium","Low","Service method throws exception if username already exists; A new user is saved with a hashed password and `IsTemporaryPassword` flag set to true; The database transaction is atomic.","Code reviewed; Unit and integration tests for all service logic are passing.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","PostgreSQL database.","Unit and integration tests.","Backend logic for the first administrative feature.","Provides the core business logic for provisioning new user accounts."
"TASK-016","Integrate User Creation with Audit Trail","Extend the `UserManagementService` to create and save an `AuditLog` entry within the same database transaction as the user creation.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-01-19","4.5","2","backend,user-management,security,hipaa,auditing","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-006","TASK-015","C#,Entity Framework Core","Medium","Medium","An `AuditLog` entity is saved upon successful user creation; If saving the audit log fails, the user creation is rolled back.","Code reviewed; Integration test that verifies both User and AuditLog records are created or neither is.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","None","Integration test for transactional atomicity.","A critical HIPAA requirement.","Ensures all administrative actions are auditable for compliance and security investigations."
"TASK-017","Create 'Add User' View and ViewModel","In the WPF client, create the `AddUserView.xaml` and `AddUserViewModel.cs`. The view should be a modal dialog with fields for username and role selection, and buttons to create or cancel.","Task","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-02-02","10.3","3","frontend,wpf,ui,user-management","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-006","TASK-016","WPF,XAML,MVVM","Medium","Low","The UI adheres to the Material Design style; The 'Create' button is disabled until the form is valid; A success notification with the temporary password is shown upon completion.","UI/UX peer reviewed; ViewModel logic unit tested; E2E test passes.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","Backend team for service integration.","None","Unit and E2E testing.","First administrative UI feature.","Enables administrators to provision new user accounts through the application interface."
"TASK-018","E2E Test for User Creation Workflow","Create an automated end-to-end test that logs in as an Admin, navigates to User Management, opens the 'Add User' dialog, creates a new user, and verifies the user appears in the list.","Task","Sprint Backlog","Medium","qa.engineer1@company.com","product.owner@company.com","2024-02-02","9","3","testing,qa,e2e","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-006","TASK-017","Appium,WinAppDriver,C#","High","Medium","The test successfully automates all UI interactions; The test asserts that the new user is visible in the user list; The test includes cleanup steps; The test passes reliably in the CI pipeline.","Test case reviewed and approved; Test is integrated into the CI pipeline and passes reliably.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","Frontend developer to ensure stable UI automation IDs.","E2E testing framework.","Execution in CI.","Provides regression safety for the user creation feature.","Ensures the user creation feature remains functional and stable through future development cycles."
"TASK-019","Implement WPF Login View (XAML)","Create the `LoginView.xaml` using the Material Design in XAML Toolkit. It must include a `TextBox` for username, a `PasswordBox` for the password, a `Button` for login, and a `TextBlock` for error messages.","Task","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-02-02","6","2","frontend,wpf,ui,login","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-001","TASK-006","WPF,XAML","Low","Low","The view is styled according to Material Design principles; Controls are correctly named for binding; Password input is masked.","UI/UX reviewed and approved; XAML code is clean and adheres to standards.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","None","None","Visual inspection.","The entry point for the entire application.","Provides the user interface for the mandatory authentication process."
"TASK-020","Implement WPF Login ViewModel","Create `LoginViewModel.cs` with properties for Username and Password, an `ICommand` for the login action, and properties for displaying error messages and managing view state. Inject the `AuthenticationService`.","Task","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-02-02","8","2","frontend,wpf,mvvm,login","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-001","TASK-019,TASK-021","WPF,MVVM,C#","Medium","Low","ViewModel properties are correctly bound to the View; Successful login navigates to the main application window; Failed login updates the error message property.","Code reviewed; Unit tests for ViewModel logic are passing.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","Backend team for service integration.","None","Unit tests.","Orchestrates the login user experience.","Contains the client-side logic for the user authentication process."
"TASK-021","Implement Authentication Service Logic","Create `AuthenticationService.cs` to handle the core login logic. It will retrieve a user by username from the database, use the `BCryptPasswordHasher` to verify the password, check if the account is active, and return a user session object.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-01-19","10.3","3","backend,security,login,authentication","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-001","TASK-009,TASK-010","C#,Entity Framework Core,Security","Medium","High","Service correctly validates credentials for an active user; Service rejects login for non-existent users, incorrect passwords, and disabled users; Error results do not enable user enumeration.","Code reviewed for security vulnerabilities; Comprehensive unit tests for all login scenarios are implemented and passing.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","None","Comprehensive unit testing.","The heart of the system's authentication security.","Provides the secure, server-side validation of user credentials, which is the cornerstone of the application's access control."
"TASK-022","Create Session Management Service","Implement a `UserSessionService` as a singleton that holds the current authenticated user's session information (UserID, Username, Role). This service will be the source of truth for the user's identity.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-01-19","4.2","1","backend,security,session,architecture","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-001","TASK-021","C#,DI","Low","Low","Service can store the current user session after a successful login; Service can clear the user session on logout; Service is registered as a singleton in the DI container.","Code reviewed; Unit tests verifying state changes are implemented and passing.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","None","Unit tests.","Central component for managing application state related to the user.","Maintains the authenticated user's context, enabling personalized experiences and consistent authorization checks."
"TASK-023","E2E Test for Login Workflow","Create an automated E2E test that launches the application, enters credentials for a Technician, verifies successful login, logs out, then logs in as an Administrator and verifies successful login.","Task","Sprint Backlog","High","qa.engineer1@company.com","product.owner@company.com","2024-02-02","10.2","3","testing,qa,e2e,login","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-001","TASK-020","Appium,WinAppDriver,C#","High","Medium","Test successfully automates entering credentials and clicking login; Test asserts that the main window appears after successful login; Test handles both Technician and Administrator roles.","Test case reviewed and approved; Test is integrated into the CI pipeline and passes reliably.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","Frontend developer for UI automation IDs.","E2E testing framework.","Execution in CI.","Provides regression safety for the login feature.","Ensures the critical login workflow remains functional and stable through future development cycles."
"TASK-024","Design and Implement Authorization Service and Policies","Create an `AuthorizationService` that uses the `UserSessionService` to check permissions. Define authorization policies (e.g., `CanEditDicom`, `CanAccessAdminSettings`) that can be checked from ViewModels.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-01-19","6.3","2","backend,security,authorization,rbac","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-002","TASK-022","C#,Security","Medium","Low","Service provides methods like `IsAuthorized(Policy.CanAccessAdminSettings)`; The service correctly returns true/false based on the current user's role from the session.","Code reviewed; Unit tests that mock different user roles and check policy outcomes are implemented and passing.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","None","Unit tests.","Centralizes all permission-checking logic.","Provides a centralized, reusable, and testable mechanism for enforcing role-based access control throughout the application."
"TASK-025","Create WPF Visibility/Enablement Converters or Helpers","Develop a reusable mechanism in WPF to bind a control's `Visibility` or `IsEnabled` property to an authorization policy. This could be an `IValueConverter` or a custom attached property.","Task","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-02-02","8.7","3","frontend,wpf,ui,rbac","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-002","TASK-024","WPF,XAML","Medium","Low","A XAML binding can be used to hide a button if the user is not authorized for a specific policy; The mechanism is easy to apply to any `UIElement`.","Code reviewed; A sample view demonstrates successful use of the converter/helper.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","None","None","Visual confirmation in a sample app.","Enables declarative security in the UI.","Allows developers to easily secure UI elements based on user roles directly in XAML, reducing boilerplate code and errors."
"TASK-026","Apply RBAC to Admin and Metadata Edit UI","Apply the new authorization mechanism to the main application shell to hide the 'Administration' tab/button, and to the study viewer to disable the 'Edit DICOM Metadata' button for the 'Technician' role.","Task","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-02-02","6","2","frontend,wpf,ui,rbac,security","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-002","TASK-025","WPF,XAML","Low","Low","The 'Administration' navigation element is not visible when logged in as a Technician; The 'Edit DICOM Metadata' button is disabled when logged in as a Technician.","Code reviewed; E2E test verifying UI state for both Technician and Admin roles is passing.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","None","None","E2E testing.","First implementation of UI-level security.","Directly implements the principle of least privilege, preventing unauthorized access to sensitive features."
"TASK-027","Implement Backend Authorization Checks","On the backend services that perform sensitive actions (e.g., `UserManagementService`), add checks at the beginning of each method to verify the calling user has the required role. Throw an `UnauthorizedAccessException` if the check fails.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-01-19","6.3","2","backend,security,authorization,rbac","Sprint 1","Deliver a fully functional, secure backend for user authentication, authorization, and management, including all foundational architecture, IPC, logging, and data persistence layers.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-002","TASK-015,TASK-024","C#,Security","Low","Medium","Calling `UserManagementService.CreateUserAsync` without an Admin role throws an exception; These checks are covered by unit tests.","Code reviewed; Unit tests for authorization logic are implemented and passing.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-08","2024-01-19","68%","None","None","Unit tests.","Defense-in-depth security layer.","Ensures that even if the UI is bypassed, unauthorized actions are still blocked at the service layer, providing a critical layer of security."
"TASK-028","E2E Test for RBAC UI States","Create an automated E2E test that logs in as a Technician and asserts that the 'Administration' button is not visible. The test then logs in as an Administrator and asserts that the button IS visible.","Task","Sprint Backlog","Medium","qa.engineer1@company.com","product.owner@company.com","2024-02-02","12","3","testing,qa,e2e,rbac","Sprint 2","Build, integrate, and test the complete user-facing experience for authentication, authorization, and session management, including the high-risk session lock feature and comprehensive E2E test coverage.","User Authentication, Authorization, and Session Management","EPIC-002","DICOM Management & Printing System","US-002","TASK-026","Appium,WinAppDriver,C#","High","Medium","Test logs in as both roles; Test correctly asserts the visibility of the Administration UI element based on the role; Test passes reliably in CI.","Test case reviewed and approved; Test is integrated into the CI pipeline and passes reliably.","2024-01-08T09:00:00Z","2024-01-08T09:00:00Z","2024-01-22","2024-02-02","79%","Frontend developer for UI automation IDs.","E2E testing framework.","Execution in CI.","Provides regression safety for RBAC.","Ensures the role-based security of the UI is not accidentally broken by future changes."
