"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"TASK-3001","Implement fo-dicom C-STORE SCP Listener Service","Create an `IHostedService` in the Windows Service that starts a DICOM server using `fo-dicom` to listen for and accept C-STORE requests.","Task","Sprint Backlog","Critical","dev.backend@company.com","product.owner@company.com","2024-11-08","12.3","5","backend,dicom,integration","Sprint 1","Establish core architecture, secure authentication, a full DICOM ingestion pipeline, and mitigate viewer risk.","DICOM Network Services & Data Management","EPIC-003","DICOM Management & Printing System","US-100","TASK-1002","fo-dicom,.NET 8,DICOM","High","Medium","The service starts a DICOM listener on a configurable port. It accepts an association from a test DICOM SCU. Upon receiving a DICOM object, it returns a success status.","Integration test passing using a tool like DCMTK's `storescu`.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-10-28","2024-11-08","100%","","Requires DICOM test tools.","Integration testing with an external DICOM SCU.","Core DICOM ingestion component.","Enables the system to receive medical images."
"TASK-3002","Integrate SCP with RabbitMQ for Decoupled Processing","Modify the C-STORE SCP to publish a message to RabbitMQ containing metadata and a temp file path for each received DICOM file.","Task","Sprint Backlog","Critical","dev.backend@company.com","product.owner@company.com","2024-11-22","6","2","backend,dicom,rabbitmq","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","DICOM Network Services & Data Management","EPIC-003","DICOM Management & Printing System","US-100","TASK-1003,TASK-3001","fo-dicom,RabbitMQ,C#","Medium","Low","Upon receiving a study, a persistent message is published to a durable queue. The C-STORE operation returns success quickly, without waiting for database writes.","Verified that messages appear in RabbitMQ management UI after sending a DICOM study.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","","Integration testing.","Key part of the resilient ingestion architecture.","Decouples image reception from processing for higher throughput."
"TASK-3003","Implement DICOM Database Writer Consumer Service","Create an `IHostedService` to consume messages, persist DICOM metadata to the database, and move the DICOM file to permanent storage.","Task","Sprint Backlog","Critical","dev.backend@company.com","product.owner@company.com","2024-11-22","14.7","8","backend,dicom,database,rabbitmq","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","DICOM Network Services & Data Management","EPIC-003","DICOM Management & Printing System","US-100","TASK-2001,TASK-3002","EF Core 8,RabbitMQ,C#","High","Medium","The consumer correctly creates database records for a new study. The DICOM file is moved to the correct hierarchical path. The RabbitMQ message is acknowledged on success.","End-to-end test from C-STORE to DB record and file storage is successful.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","","E2E integration testing.","Completes the data ingestion pipeline.","Persists received medical images and metadata."
"TASK-4001","Prototype DirectX Host Control in WPF","Technical spike to create a stable host for a DirectX 11/12 rendering surface within a WPF control using `Vortice.Windows`.","Task","Sprint Backlog","Critical","dev.frontend@company.com","product.owner@company.com","2024-11-08","16.7","8","frontend,wpf,directx,spike,risk","Sprint 1","Establish core architecture, secure authentication, a full DICOM ingestion pipeline, and mitigate viewer risk.","DICOM Viewer & Image Manipulation","EPIC-004","DICOM Management & Printing System","US-200","TASK-1001","WPF,DirectX,Vortice.Windows,C#","Critical","High","A DirectX-rendered surface is visible within a WPF window. The application remains stable when the window is resized. No progressive memory leaks are observed.","Prototype is successful and a report on findings and risks is delivered.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-10-28","2024-11-08","100%","","","Stress testing for stability and memory leaks.","Highest technical risk item. Success is critical for the viewer.","Mitigates the primary technical risk for the core clinical feature."
"TASK-4002","Implement DICOM Pixel Data to GPU Texture Pipeline","Develop the logic to parse monochrome pixel data from a `fo-dicom` object and upload it to a DirectX texture for rendering.","Task","Sprint Backlog","Critical","dev.frontend@company.com","product.owner@company.com","2024-11-22","14.3","8","frontend,wpf,directx,dicom","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","DICOM Viewer & Image Manipulation","EPIC-004","DICOM Management & Printing System","US-200","TASK-4001","fo-dicom,DirectX,C#","High","High","A monochrome DICOM image can be loaded and its pixel data uploaded to a `ID3D11Texture2D`. The process is asynchronous and does not block the UI thread.","Texture can be rendered to the screen and visually verified.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","","Visual confirmation of rendered output.","Connects DICOM data to the GPU.","Enables images to be rendered."
"TASK-4003","Develop HLSL Shader and Logic for Window/Level","Write an HLSL pixel shader to apply window/level transformations to the monochrome texture and C# logic to pass values to it.","Task","Sprint Backlog","Critical","dev.frontend@company.com","product.owner@company.com","2024-11-22","10.3","5","frontend,directx,hlsl","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","DICOM Viewer & Image Manipulation","EPIC-004","DICOM Management & Printing System","US-200","TASK-4002","HLSL,DirectX,C#","Medium","Medium","The rendered image correctly applies the default window/level values from the DICOM file. Changing WW/WL values in code updates the image brightness/contrast.","Visual confirmation of rendering changes.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","","Visual testing.","Core image processing logic.","Provides the fundamental window/level image manipulation feature."
"TASK-4004","Implement Interactive Zoom, Pan, and WW/L Tools","Develop the user interaction logic in a WPF overlay to capture mouse input and translate it into transformations for the DirectX renderer.","Task","Sprint Backlog","Critical","dev.frontend@company.com","product.owner@company.com","2024-11-22","12","5","frontend,wpf,directx,ui","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","DICOM Viewer & Image Manipulation","EPIC-004","DICOM Management & Printing System","US-200","TASK-4003","WPF,C#,Linear Algebra","Medium","Low","Dragging with right button changes window/level. Dragging with left/middle button pans. Mouse wheel zooms. All interactions are smooth.","All tools are functional and performant in manual E2E tests.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","","Manual E2E testing of all viewer tools.","Completes the core viewer functionality.","Makes the DICOM viewer interactive and clinically useful."
"TASK-5001","Implement Print Job Submission Workflow","In the WPF client, implement logic to check service availability via Named Pipes and, if available, publish a serialized print job to a RabbitMQ queue.","Task","Sprint Backlog","High","dev.fullstack@company.com","product.owner@company.com","2024-11-22","8","3","frontend,integration,printing","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","Printing, PDF, and Email","EPIC-005","DICOM Management & Printing System","US-300","TASK-1003,TASK-1004","WPF,RabbitMQ,Named Pipes","Medium","Low","Clicking 'Print' sends a persistent message to a durable 'print_jobs' queue if service is running. 'Print' button is disabled if service is stopped.","E2E test covering service-up and service-down scenarios is successful.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","","E2E testing.","Initiates the asynchronous printing workflow.","Allows users to submit print jobs without blocking the UI."
"TASK-5002","Implement Print Job Consumer in Windows Service","In the background service, create a RabbitMQ consumer for the 'print_jobs' queue to receive jobs and spool them using the Windows Print API.","Task","Sprint Backlog","High","dev.backend@company.com","product.owner@company.com","2024-11-22","12.3","5","backend,integration,printing","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","Printing, PDF, and Email","EPIC-005","DICOM Management & Printing System","US-300","TASK-5001","C#,RabbitMQ,Windows Print API","High","Medium","The service consumes a message from the 'print_jobs' queue. A job is successfully sent to the Windows Print Spooler. Errors are caught and the message is NACK'd.","E2E test results in a physical or virtual printout.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","Physical or virtual printer for testing.","E2E testing.","Processes the asynchronous print jobs.","Enables background processing of print jobs."
"TASK-6001","Implement System Health Monitoring Service (Backend)","Create an `IHostedService` in the Windows Service that periodically polls and caches the status of its critical dependencies (DB, RabbitMQ, disk space).","Task","Sprint Backlog","Medium","dev.backend@company.com","product.owner@company.com","2024-11-22","8.3","3","backend,monitoring,health-check","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","Administration and Monitoring","EPIC-006","DICOM Management & Printing System","US-400","TASK-1002","C#,.NET 8,RabbitMQ.Client","Medium","Low","The service runs on a timer. It correctly detects the status of DB and RabbitMQ connections. It accurately reports available disk space. The latest health status is cached.","Unit tests pass; Log verification confirms polling.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","","Unit tests and log verification.","Gathers data for the admin dashboard.","Enables proactive system monitoring."
"TASK-6002","Develop System Health Dashboard UI and Data Fetching","Create the `SystemHealthView.xaml` and `SystemHealthViewModel.cs` accessible to Admins to display health data requested from the backend service.","Task","Sprint Backlog","Medium","dev.fullstack@company.com","product.owner@company.com","2024-11-22","6","3","frontend,wpf,ui,monitoring","Sprint 2","Deliver functional DICOM viewer, printing, and admin monitoring.","Administration and Monitoring","EPIC-006","DICOM Management & Printing System","US-400","TASK-1004,TASK-2005,TASK-6001","WPF,MVVM","Low","Low","The dashboard is visible only to Admins. It displays status indicators for Service, DB, and RabbitMQ. It shows queue depths and disk space.","Manual E2E test confirms UI updates correctly based on backend status changes.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","","","Manual E2E testing.","Provides admins with a view into system health.","Presents system health data for easy monitoring."
